"GLASGOW MO - MFA - Corn Basis"
"Week
","2019
","2018
","2016
","2014
"
1,-0.2975,,-0.1525,0.0050
2,,,-0.15,0.0000
3,,,-0.1475,0.0025
4,,,-0.1525,-0.0638
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,-0.2275,
18,,,-0.205,
19,,,-0.225,
20,,,-0.2475,
21,,,-0.2975,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
28,,,,
29,,,,
30,,,,
31,,,,
32,,,,
33,,,,
34,,,,
35,,,,
36,,,,
37,,,,
38,,,,
39,,,,
40,,,,
41,,,,
42,,,,
43,,,,
44,,,,
45,,,-0.46,-0.46
46,,,-0.465,-0.4175
47,,,-0.4625,-0.4525
48,,,-0.4025,-0.4425
